"","position","point_rate","steal_rate","block_rate","rebound_rate","foul_rate","race","matching_refs","time","team","opponent","majority_match"
"12815","F-C",7.14285714285714,0,3.57142857142857,17.8571428571429,0,"Black",0,11.2,"DAL","LAS",0
"12816","G",0,0,0,5.81395348837209,0,"Black",0,6.88,"DAL","LAS",0
"12817","F",14.6207736826074,1.21839780688395,0,3.65519342065184,3.65519342065184,"Black",0,32.83,"LAS","DAL",0
"12818","C",15.9872102318145,0,1.59872102318146,6.39488409272582,0,"Black",0,25.02,"LAS","DAL",0
"12819","G",21.2282031842305,1.51630022744503,0,0,6.06520090978014,"Black",0,26.38,"LAS","DAL",0
"12820","F",11.2399016508606,1.40498770635757,8.42992623814542,8.42992623814542,5.61995082543028,"Black",0,28.47,"LAS","DAL",0
"12821","G",8.66269626421224,0,2.16567406605306,4.33134813210612,2.16567406605306,"Black",0,18.47,"LAS","DAL",0
"12822","G",9.51625693893735,0,1.58604282315623,6.3441712926249,4.75812846946868,"Black",0,25.22,"LAS","DAL",0
"12823","C",18.6306474149977,1.86306474149977,1.86306474149977,5.5891942244993,3.72612948299953,"Black",0,21.47,"LAS","DAL",0
"12824","G",9.03750564844103,1.80750112968821,0,3.61500225937641,3.61500225937641,"Black",0,22.13,"LAS","DAL",0
"12825","G",21.3903743315508,0,0,0,5.3475935828877,"White",1,7.48,"MIN","NYL",0
"12826","F",18.5806451612903,0,5.16129032258065,10.3225806451613,3.09677419354839,"Black",2,38.75,"MIN","NYL",1
"12827","F",22.7272727272727,2.84090909090909,2.84090909090909,2.84090909090909,5.68181818181818,"Black",2,14.08,"MIN","NYL",1
"12828","F",15.9645232815965,0,0,3.54767184035477,0,"Black",2,22.55,"MIN","NYL",1
"12829","G",8.11359026369168,1.35226504394861,0,5.40906017579446,2.70453008789723,"Black",2,29.58,"MIN","NYL",1
"12830","F",14.1342756183746,0,0,5.65371024734982,0,"White",1,14.15,"MIN","NYL",0
"12831","G",7.69230769230769,0,0,7.69230769230769,3.84615384615385,"Black",2,10.4,"MIN","NYL",1
"12832","G",19.6923076923077,1.23076923076923,0,4.92307692307692,3.69230769230769,"Black",2,32.5,"MIN","NYL",1
"12833","C",26.2725779967159,3.94088669950739,0,14.4499178981938,2.62725779967159,"Black",2,30.45,"MIN","NYL",1
"12834","G",4.55062571103527,2.27531285551763,0,2.27531285551763,4.55062571103527,"Black",2,17.58,"NYL","MIN",1
"12835","F",12.0180270405608,0,0,6.00901352028042,10.0150225338007,"Black",2,19.97,"NYL","MIN",1
"12836","G",14.0556368960469,3.51390922401171,0,5.85651537335286,3.51390922401171,"White",1,34.15,"NYL","MIN",0
"12837","G-F",0,2.2688598979013,2.2688598979013,9.07543959160522,0,"Black",2,17.63,"NYL","MIN",1
"12838","F",14.2984807864164,2.38308013106941,0,2.38308013106941,1.1915400655347,"Black",2,33.57,"NYL","MIN",1
"12839","F",13.2669983416252,0,0,6.6334991708126,13.2669983416252,"Black",2,6.03,"NYL","MIN",1
"12840","G",18.4331797235023,1.31665569453588,1.31665569453588,9.21658986175115,2.63331138907176,"White",1,30.38,"NYL","MIN",0
"12841","C",39.8671096345515,0,0,5.3156146179402,3.98671096345515,"Black",2,30.1,"NYL","MIN",1
"12842","G",0,0,0,0,0,"Black",0,8.92,"WAS","DAL",0
"12843","G",22.4719101123595,0,0,4.49438202247191,4.49438202247191,"Other",1,8.9,"WAS","DAL",0
"12844","F",8.61538461538462,1.23076923076923,0,3.69230769230769,1.23076923076923,"Black",0,32.5,"WAS","DAL",0
"12845","C",15.5339805825243,0,1.29449838187702,14.2394822006472,6.47249190938511,"Black",0,30.9,"WAS","DAL",0
"12846","F",27.7359059391016,1.20590895387398,1.20590895387398,12.0590895387398,3.61772686162195,"White",2,33.17,"WAS","DAL",1
"12847","F",0,0,0,3.613369467028,3.613369467028,"Black",0,11.07,"WAS","DAL",0
"12848","G",7.51173708920188,0,0,7.51173708920188,0,"Black",0,10.65,"WAS","DAL",0
"12849","G",13.4816312773846,1.34816312773846,0,5.39265251095383,2.69632625547691,"Black",0,29.67,"WAS","DAL",0
"12850","G",21.6216216216216,4.05405405405405,1.35135135135135,10.8108108108108,2.7027027027027,"Black",0,29.6,"WAS","DAL",0
"12851","C",8.06993947545393,0,0,18.8298587760592,8.06993947545393,"Black",0,14.87,"DAL","WAS",0
"12852","G",7.28818706346796,3.64409353173398,0,7.28818706346796,2.42939568782265,"Black",0,32.93,"DAL","WAS",0
"12853","F",19.1336699441935,1.0629816635663,0,1.0629816635663,3.18894499069891,"Black",0,37.63,"DAL","WAS",0
"12854","G",20.3908241291419,6.79694137638063,0,0,10.1954120645709,"Black",0,11.77,"DAL","WAS",0
"12855","C",20.6785137318255,0,1.2924071082391,16.8012924071082,5.16962843295638,"Black",0,30.95,"DAL","WAS",0
"12856","F",21.3649851632047,3.56083086053412,0,16.6172106824926,5.93471810089021,"Black",0,33.7,"DAL","WAS",0
"12857","F",16.0804020100503,0,0,0,8.04020100502513,"White",2,9.95,"DAL","WAS",1
"12858","G",4.73746545598105,1.57915515199368,0,4.73746545598105,3.15831030398737,"Black",0,25.33,"DAL","WAS",0
"12859","C",16.6805671392827,1.66805671392827,0,1.66805671392827,1.66805671392827,"Black",2,23.98,"WAS","LAS",1
"12860","F",40.9556313993174,0,0,11.3765642775882,2.27531285551763,"White",0,17.58,"WAS","LAS",0
"12861","G",3.2064128256513,1.60320641282565,0,12.8256513026052,1.60320641282565,"Black",2,24.95,"WAS","LAS",1
"12862","C",0,0,0,0,12.5,"White",0,6.4,"WAS","LAS",0
"12863","F",4.05679513184584,4.05679513184584,2.02839756592292,6.08519269776876,6.08519269776876,"White",0,19.72,"WAS","LAS",0
"12864","G",5.19480519480519,0,0,2.5974025974026,2.5974025974026,"White",0,15.4,"WAS","LAS",0
"12865","G",16.5860400829302,2.7643400138217,0,16.5860400829302,5.5286800276434,"Black",2,14.47,"WAS","LAS",1
"12866","G",16.8674698795181,0,0,7.2289156626506,7.2289156626506,"Other",1,16.6,"WAS","LAS",0
"12867","F",34.8943985307622,0,0,12.8558310376492,3.67309458218549,"Black",2,21.78,"WAS","LAS",1
"12868","F",5.50964187327824,2.75482093663912,8.26446280991736,13.7741046831956,2.75482093663912,"White",0,14.52,"WAS","LAS",0
"12869","G",16.260162601626,3.2520325203252,1.6260162601626,3.2520325203252,1.6260162601626,"Black",2,24.6,"WAS","LAS",1
"12870","G",10.9674892283588,3.13356835095966,1.56678417547983,4.70035252643948,4.70035252643948,"Black",2,25.53,"LAS","WAS",1
"12871","F",9.25568839182414,1.54261473197069,0,9.25568839182414,1.54261473197069,"Black",2,25.93,"LAS","WAS",1
"12872","C",10.9364319890636,0,0,8.20232399179767,8.20232399179767,"Black",2,14.63,"LAS","WAS",1
"12873","G",8.3989501312336,2.0997375328084,0,0,4.1994750656168,"Black",2,19.05,"LAS","WAS",1
"12874","F-C",19.0174326465927,2.11304807184363,0,16.9043845747491,4.22609614368727,"Black",2,18.93,"LAS","WAS",1
"12875","G",18.6588921282799,0,0,4.66472303206997,4.66472303206997,"Black",2,17.15,"LAS","WAS",1
"12876","G",12.2645641699518,1.7520805957074,0,3.50416119141481,1.7520805957074,"Black",2,22.83,"LAS","WAS",1
"12877","F",0,0,8,12,0,"White",0,10,"LAS","WAS",0
"12878","F",29.2682926829268,1.95121951219512,1.95121951219512,7.80487804878049,3.90243902439024,"Black",2,20.5,"LAS","WAS",1
"12879","F",12.588512981904,3.147128245476,3.147128245476,6.29425649095201,1.573564122738,"Black",2,25.42,"LAS","WAS",1
"12880","C",16.2249864791779,2.16333153055706,0,10.8166576527853,2.16333153055706,"Black",1,36.98,"CON","LVA",0
"12881","G",13.9815697489673,1.27105179536066,0,1.27105179536066,6.3552589768033,"White",2,31.47,"CON","LVA",1
"12882","G-F",22.8571428571429,0,0,6.23376623376623,4.15584415584416,"Black",1,19.25,"CON","LVA",0
"12883","F",8.49978750531237,0,0,5.09987250318742,3.39991500212495,"Black",1,23.53,"CON","LVA",0
"12884","G",10.8942351339083,0,1.81570585565138,1.81570585565138,9.07852927825692,"Black",1,22.03,"CON","LVA",0
"12885","G",42.512077294686,1.93236714975845,1.93236714975845,9.66183574879227,1.93236714975845,"White",2,20.7,"CON","LVA",1
"12886","F",14.1164608016133,1.00831862868666,0,11.0915049155533,2.01663725737333,"Black",1,39.67,"CON","LVA",0
"12887","G",20.3775846568774,0,0,2.39736290080911,3.59604435121367,"White",2,33.37,"LVA","CON",1
"12888","F",26.4140109101349,2.29687051392478,4.59374102784956,11.4843525696239,4.59374102784956,"Black",1,34.83,"LVA","CON",0
"12889","F",11.8203309692671,0,0,0,2.36406619385343,"Black",1,16.92,"LVA","CON",0
"12890","C",9.22190201729107,2.30547550432277,0,6.9164265129683,2.30547550432277,"Black",1,17.35,"LVA","CON",0
"12891","G",15.6512017887088,2.23588596981554,0,6.70765790944662,2.23588596981554,"Black",1,35.78,"LVA","CON",0
"12892","F",24.5261984392419,3.34448160535117,0,7.80379041248606,2.22965440356745,"Black",1,35.88,"LVA","CON",0
"12893","C",8.63185153215365,1.72637030643073,3.45274061286146,5.17911091929219,6.90548122572292,"Black",1,23.17,"LVA","CON",0
"12894","F",16.9761273209549,2.12201591511936,4.24403183023873,12.7320954907162,2.12201591511936,"White",2,18.85,"MIN","DAL",1
"12895","G",15.3528196043696,2.3619722468261,0,11.8098612341305,3.54295837023915,"Black",1,33.87,"MIN","DAL",0
"12896","F",29.4117647058824,1.47058823529412,0,4.41176470588235,2.94117647058824,"Black",1,27.2,"MIN","DAL",0
"12897","F",19.7752808988764,0,0,10.7865168539326,1.79775280898876,"Black",1,22.25,"MIN","DAL",0
"12898","F",48.9510489510489,0,0,27.972027972028,20.979020979021,"White",2,5.72,"MIN","DAL",1
"12899","C",25.9235255994815,5.18470511989631,2.59235255994815,7.77705767984446,5.18470511989631,"Black",1,15.43,"MIN","DAL",0
"12900","F",9.02425267907501,2.25606316976875,2.25606316976875,29.3288212069938,9.02425267907501,"Black",1,17.73,"MIN","DAL",0
"12901","F",9.86436498150432,0,4.93218249075216,4.93218249075216,7.39827373612824,"White",2,16.22,"MIN","DAL",1
"12902","G",14.8606811145511,0,0,0,4.95356037151703,"White",2,16.15,"MIN","DAL",1
"12903","G",13.5695439125518,0,0,9.04636260836788,1.50772710139465,"Black",1,26.53,"MIN","DAL",0
"12904","G",11.7302052785924,2.34604105571847,0,7.03812316715542,4.69208211143695,"Black",1,17.05,"DAL","MIN",0
"12905","G",24.7869868319132,1.54918667699458,0,1.54918667699458,1.54918667699458,"Black",1,25.82,"DAL","MIN",0
"12906","F-C",17.4482006543075,0,0,4.36205016357688,4.36205016357688,"Black",1,9.17,"DAL","MIN",0
"12907","G",8.06451612903226,0,0,2.68817204301075,2.68817204301075,"Black",1,14.88,"DAL","MIN",0
"12908","G",14.5791915175613,0,0,0,1.32538104705103,"Black",1,30.18,"DAL","MIN",0
"12909","F",4.1914076143905,1.3971358714635,2.794271742927,4.1914076143905,0,"White",2,28.63,"DAL","MIN",1
"12910","F",5.819592628516,0,1.93986420950533,1.93986420950533,3.87972841901067,"Black",1,20.62,"DAL","MIN",0
"12911","C",21.8728639781271,2.73410799726589,0,21.8728639781271,2.73410799726589,"Black",1,14.63,"DAL","MIN",0
"12912","C",13.8728323699422,0,0,18.4971098265896,4.6242774566474,"Black",1,17.3,"DAL","MIN",0
"12913","F",9.21658986175115,0,3.68663594470046,7.37327188940092,5.52995391705069,"Black",1,21.7,"DAL","MIN",0
"12914","G",11.61777519605,0,0,3.48533255881499,3.48533255881499,"White",2,34.43,"PHO","NYL",1
"12915","C",26.3709919089002,0,2.39736290080911,7.19208870242733,3.59604435121367,"Black",1,33.37,"PHO","NYL",0
"12916","F",12.0663650075415,6.03318250377074,0,12.0663650075415,6.03318250377074,"Black",1,6.63,"PHO","NYL",0
"12917","G",20.5596801827527,1.14220445459737,0,6.85322672758424,1.14220445459737,"Black",1,35.02,"PHO","NYL",0
"12918","F",16.7164179104478,2.38805970149254,0,5.97014925373134,4.77611940298507,"Black",1,33.5,"PHO","NYL",0
"12919","F",4.91702519975415,2.45851259987707,0,7.37553779963122,0,"Black",1,16.27,"PHO","NYL",0
"12920","F",2.51572327044025,1.25786163522013,1.25786163522013,6.28930817610063,3.77358490566038,"White",2,31.8,"PHO","NYL",1
"12921","G",0,4.45930880713489,4.45930880713489,4.45930880713489,0,"Black",1,8.97,"PHO","NYL",0
"12922","C",23.598820058997,3.93313667649951,3.93313667649951,15.732546705998,0,"Black",1,10.17,"NYL","PHO",0
"12923","C",20.1207243460765,2.68276324614353,0,9.38967136150235,1.34138162307176,"Black",1,29.82,"NYL","PHO",0
"12924","G",17.1617161716172,3.96039603960396,0,5.28052805280528,0,"White",2,30.3,"NYL","PHO",1
"12925","F",0,0,0,3.00751879699248,6.01503759398496,"Black",1,13.3,"NYL","PHO",0
"12926","G-F",13.2743362831858,4.42477876106195,0,1.47492625368732,1.47492625368732,"Black",1,27.12,"NYL","PHO",0
"12927","G-F",0,0,0,6.99300699300699,6.99300699300699,"Black",1,5.72,"NYL","PHO",0
"12928","F",24.511234315728,1.16720163408229,1.16720163408229,7.00320980449372,0,"Black",1,34.27,"NYL","PHO",0
"12929","F",6.58978583196046,0,0,3.29489291598023,6.58978583196046,"White",2,24.28,"NYL","PHO",1
"12930","G",25.6,3.2,1.6,9.6,1.6,"White",2,25,"NYL","PHO",1
"12931","C",14.0203294777427,2.80406589554855,0,11.2162635821942,4.20609884332282,"Black",0,28.53,"CON","MIN",0
"12932","G",17.6056338028169,1.17370892018779,0,4.69483568075117,3.52112676056338,"Black",0,34.08,"CON","MIN",0
"12933","G",17.4204355108878,1.34003350083752,2.68006700167504,4.02010050251256,2.68006700167504,"White",2,29.85,"CON","MIN",1
"12934","G",0,0,0,6.81431005110733,6.81431005110733,"Black",0,5.87,"CON","MIN",0
"12935","F",11.2923462986198,2.50941028858218,1.25470514429109,1.25470514429109,2.50941028858218,"Black",0,31.88,"CON","MIN",0
"12936","G",11.7073170731707,1.30081300813008,3.90243902439024,7.80487804878049,1.30081300813008,"Black",0,30.75,"CON","MIN",0
"12937","F",19.7530864197531,2.19478737997257,0,8.77914951989026,1.09739368998628,"Black",0,36.45,"CON","MIN",0
"12938","G",10.00938379731,2.50234594932749,1.25117297466375,6.25586487331874,0,"Black",0,31.97,"MIN","CON",0
"12939","F",0,0,0,0,7.64818355640535,"White",2,5.23,"MIN","CON",1
"12940","G",14.9055097151983,0,0,7.45275485759915,2.12935853074261,"Black",0,37.57,"MIN","CON",0
"12941","G",0,3.64630811303555,0,3.64630811303555,3.64630811303555,"White",2,10.97,"MIN","CON",1
"12942","F",15.1736212430697,0,0,3.50160490224686,2.33440326816457,"White",2,34.27,"MIN","CON",1
"12943","C",12.7569099929128,2.83486888731396,2.83486888731396,8.50460666194189,2.83486888731396,"White",2,28.22,"MIN","CON",1
"12944","F",25.654181631606,2.05233453052848,4.10466906105695,6.15700359158543,2.05233453052848,"Black",0,38.98,"MIN","CON",0
"12945","F",28.125,0,0,9.375,6.25,"Black",0,12.8,"MIN","CON",0
"12946","C",0,2.18340611353712,6.55021834061135,6.55021834061135,2.18340611353712,"Black",0,18.32,"PHO","DAL",0
"12947","F",13.7931034482759,0,0,8.27586206896552,8.27586206896552,"White",2,14.5,"PHO","DAL",1
"12948","G",8.73998543335761,0,0,5.82665695557174,2.91332847778587,"Black",0,13.73,"PHO","DAL",0
"12949","G",10.0083402835696,3.33611342785655,0,4.44815123714206,3.33611342785655,"Black",0,35.97,"PHO","DAL",0
"12950","G",37.0003303600925,0,0,6.60720185001652,2.64288074000661,"White",2,30.27,"PHO","DAL",1
"12951","F",7.90123456790123,0,5.92592592592593,5.92592592592593,1.97530864197531,"Black",0,20.25,"PHO","DAL",0
"12952","F",0,0,0,7.2992700729927,0,"White",2,5.48,"PHO","DAL",1
"12953","G",18.0106426524765,3.27466230045027,0,3.27466230045027,1.63733115022513,"White",2,24.43,"PHO","DAL",1
"12954","F",35.9550561797753,1.12359550561798,0,1.12359550561798,3.37078651685393,"Black",0,35.6,"PHO","DAL",0
"12955","C",12.0572720422005,3.01431801055011,0,3.01431801055011,6.02863602110023,"Black",0,13.27,"DAL","PHO",0
"12956","G",16.6666666666667,0,0,2.77777777777778,5.55555555555556,"White",2,14.4,"DAL","PHO",1
"12957","G",41.9397116644823,4.19397116644823,0,7.3394495412844,1.04849279161206,"Black",0,38.15,"DAL","PHO",0
"12958","C",19.453797231575,1.49644594089039,0,10.4751215862327,1.49644594089039,"Black",0,26.73,"DAL","PHO",0
"12959","G",2.74160383824537,2.74160383824537,1.37080191912269,4.11240575736806,4.11240575736806,"White",2,29.18,"DAL","PHO",1
"12960","F",21.2891780011827,0,4.73092844470727,9.46185688941455,3.54819633353046,"Black",0,33.82,"DAL","PHO",0
"12961","F",23.7005117155939,2.1545919741449,0,9.69566388365203,2.1545919741449,"White",2,37.13,"DAL","PHO",1
"12962","C",12.9659643435981,0,0,6.48298217179903,0,"Other",1,6.17,"DAL","PHO",0
"12963","C",13.9737991266376,2.32896652110626,5.82241630276565,10.4803493449782,3.49344978165939,"Other",0,34.35,"CHI","LAS",0
"12964","G",19.4995125121872,1.29996750081248,0,11.6997075073123,2.59993500162496,"Black",0,30.77,"CHI","LAS",0
"12965","G",0,0,0,0,7.79727095516569,"Black",0,5.13,"CHI","LAS",0
"12966","G",31.1688311688312,0,0,0,3.46320346320346,"White",3,11.55,"CHI","LAS",1
"12967","G",10.1201771030993,1.26502213788741,0,1.26502213788741,2.53004427577483,"Black",0,31.62,"CHI","LAS",0
"12968","F",30.0281513919299,1.25117297466375,0,15.014075695965,2.50234594932749,"Black",0,31.97,"CHI","LAS",0
"12969","F",15.2380952380952,3.80952380952381,0,0,3.80952380952381,"Black",0,10.5,"CHI","LAS",0
"12970","F",17.2935581495893,3.45871162991786,0,1.72935581495893,1.72935581495893,"Black",0,23.13,"CHI","LAS",0
"12971","G",22.4719101123595,0,0,4.49438202247191,8.98876404494382,"Black",0,17.8,"CHI","LAS",0
"12972","C",16.8381665107577,1.87090739008419,0,16.8381665107577,3.74181478016838,"Black",0,21.38,"LAS","CHI",0
"12973","C",22.75600505689,0,2.52844500632111,7.58533501896334,10.1137800252844,"Other",0,15.82,"LAS","CHI",0
"12974","F",18.1818181818182,0,3.20855614973262,6.41711229946524,0,"Black",0,37.4,"LAS","CHI",0
"12975","G",6.96864111498258,0,0,0,4.64576074332172,"Black",0,17.22,"LAS","CHI",0
"12976","G",9.58849380743108,4.79424690371554,0,1.59808230123851,1.59808230123851,"Black",0,25.03,"LAS","CHI",0
"12977","G",17.5246440306681,4.38116100766703,0,0,0,"Black",0,9.13,"LAS","CHI",0
"12978","G",15.3256704980843,0,0,9.19540229885057,12.2605363984674,"White",3,13.05,"LAS","CHI",1
"12979","G",7.02370500438982,0,0,0,1.75592625109745,"Black",0,22.78,"LAS","CHI",0
"12980","F",24.962852897474,4.75482912332838,0,4.75482912332838,4.75482912332838,"Black",0,33.65,"LAS","CHI",0
"12981","F",30.379746835443,0,0,7.23327305605787,4.33996383363472,"White",2,27.65,"PHO","CHI",1
"12982","G",10.2893890675241,5.14469453376206,0,2.57234726688103,2.57234726688103,"White",2,15.55,"PHO","CHI",1
"12983","C",25.531914893617,1.41843971631206,1.41843971631206,7.09219858156028,0,"Black",1,28.2,"PHO","CHI",0
"12984","C",12.7320954907162,2.12201591511936,2.12201591511936,6.36604774535809,0,"Black",1,18.85,"PHO","CHI",0
"12985","G",27.0055599682288,1.58856235107228,1.58856235107228,3.17712470214456,1.58856235107228,"White",2,25.18,"PHO","CHI",1
"12986","G",23.5672201392608,2.14247455811462,0,8.56989823245849,4.28494911622924,"Black",1,18.67,"PHO","CHI",0
"12987","G",26.0416666666667,1.30208333333333,1.30208333333333,10.4166666666667,2.60416666666667,"Black",1,30.72,"PHO","CHI",0
"12988","F",7.8125,1.30208333333333,1.30208333333333,9.11458333333333,2.60416666666667,"Black",1,30.72,"PHO","CHI",0
"12989","G",11.7776959882223,0,0,1.47221199852779,1.47221199852779,"White",2,27.17,"CHI","PHO",1
"12990","G",27.6752767527675,1.8450184501845,0,3.690036900369,7.38007380073801,"Black",1,21.68,"CHI","PHO",0
"12991","C",20.249746878164,1.34998312521093,1.34998312521093,12.1498481268984,4.0499493756328,"Black",1,29.63,"CHI","PHO",0
"12992","F",26.3736263736264,0,4.3956043956044,7.32600732600733,4.3956043956044,"Black",1,27.3,"CHI","PHO",0
"12993","F",0,0,0,0,0,"Black",1,5.67,"CHI","PHO",0
"12994","G",16.5537998495109,0,0,1.50489089541008,1.50489089541008,"White",2,26.58,"CHI","PHO",1
"12995","F",3.32917186849771,0,0,9.98751560549313,1.66458593424886,"Black",1,24.03,"CHI","PHO",0
"12996","G",20.8955223880597,0,0,8.95522388059702,2.98507462686567,"Black",1,13.4,"CHI","PHO",0
"12997","C",13.5593220338983,0,0,7.74818401937046,3.87409200968523,"White",2,20.65,"CHI","PHO",1
"12998","F",0,0,0,11.1317254174397,3.71057513914657,"White",1,10.78,"IND","WAS",0
"12999","G",0,0,0,0,0,"Black",1,9.17,"IND","WAS",0
"13000","G",16.8721609344581,3.89357560025957,1.29785853341986,5.19143413367943,1.29785853341986,"Black",1,30.82,"IND","WAS",0
"13001","F",23.0664857530529,1.35685210312076,2.71370420624152,13.5685210312076,2.71370420624152,"Black",1,29.48,"IND","WAS",0
"13002","G",14.1676505312869,0,0,14.1676505312869,0,"Black",1,8.47,"IND","WAS",0
"13003","C",22.2731739272846,0,0,13.1018670160498,5.24074680641991,"Black",1,30.53,"IND","WAS",0
"13004","C",9.60384153661465,0,0,4.80192076830732,9.60384153661465,"White",1,8.33,"IND","WAS",0
"13005","F",23.9162929745889,0,0,5.97907324364723,5.97907324364723,"Black",1,13.38,"IND","WAS",0
"13006","G",20.137299771167,0,0,0,1.83066361556064,"Black",1,21.85,"IND","WAS",0
"13007","G",19.3913277673041,2.1545919741449,1.07729598707245,4.30918394828979,0,"Black",1,37.13,"IND","WAS",0
"13008","G",16.1943319838057,0,0,9.7165991902834,0,"Black",1,12.35,"WAS","IND",0
"13009","F",0,2.7359781121751,2.7359781121751,8.20793433652531,5.4719562243502,"Black",1,14.62,"WAS","IND",0
"13010","G",6.13120784794605,2.45248313917842,0,2.45248313917842,2.45248313917842,"Black",1,32.62,"WAS","IND",0
"13011","F",14.4144144144144,7.20720720720721,0,7.20720720720721,21.6216216216216,"White",1,5.55,"WAS","IND",0
"13012","G",7.51314800901578,1.50262960180316,0,4.50788880540947,0,"White",1,26.62,"WAS","IND",0
"13013","F",26.7558528428094,1.67224080267559,0,1.67224080267559,8.36120401337793,"Black",1,23.92,"WAS","IND",0
"13014","C",37.3831775700935,0,1.20590895387398,10.8531805848658,4.82363581549593,"Black",1,33.17,"WAS","IND",0
"13015","F",14.9981252343457,0,1.49981252343457,13.4983127109111,5.99925009373828,"White",1,26.67,"WAS","IND",0
"13016","G",4.90196078431372,0,0,1.63398692810458,1.63398692810458,"Other",1,24.48,"WAS","IND",0
"13017","G",5.15463917525773,0,0,2.57731958762887,0,"Black",0,15.52,"WAS","LAS",0
"13018","C",22.4561403508772,1.40350877192982,1.40350877192982,14.0350877192982,2.80701754385965,"Black",0,28.5,"WAS","LAS",0
"13019","F",11.3274336283186,0,4.24778761061947,11.3274336283186,4.24778761061947,"White",3,28.25,"WAS","LAS",1
"13020","G",22.8245363766049,0,1.14122681883024,6.84736091298146,4.56490727532097,"Black",0,35.05,"WAS","LAS",0
"13021","G",9.16117950186086,1.14514743773261,2.29029487546522,3.43544231319782,5.72573718866304,"Black",0,34.93,"WAS","LAS",0
"13022","F",0,1.41693234148069,0,5.66772936592278,5.66772936592278,"Black",0,28.23,"WAS","LAS",0
"13023","G",0,0,0,0,12.7591706539075,"Other",0,6.27,"WAS","LAS",0
"13024","F",39.177277179236,0,0,11.7531831537708,1.9588638589618,"Black",0,20.42,"WAS","LAS",0
"13025","G",15.4559505409583,0,1.54559505409583,3.09119010819165,1.54559505409583,"Black",0,25.88,"LAS","WAS",0
"13026","C",6.88172043010753,0,3.44086021505376,8.60215053763441,6.88172043010753,"Black",0,23.25,"LAS","WAS",0
"13027","F",18.75,1.25,0,7.5,3.75,"Black",0,32,"LAS","WAS",0
"13028","G",12.7057464626047,2.31013572047358,0,3.46520358071037,3.46520358071037,"Black",0,34.63,"LAS","WAS",0
"13029","F",17.8200178200178,0,1.18800118800119,3.56400356400356,1.18800118800119,"White",3,33.67,"LAS","WAS",1
"13030","G",26.6666666666667,1.26984126984127,0,7.61904761904762,6.34920634920635,"Black",0,31.5,"LAS","WAS",0
"13031","F",8.03750837240455,0,0,5.35833891493637,2.67916945746819,"Black",0,14.93,"LAS","WAS",0
"13032","G-F",0,3.64630811303555,3.64630811303555,3.64630811303555,10.9389243391067,"Black",1,10.97,"CON","MIN",0
"13033","G",6.2992125984252,0,0,0,3.1496062992126,"White",2,12.7,"CON","MIN",1
"13034","C",8.2135523613963,2.05338809034908,2.05338809034908,10.2669404517454,8.2135523613963,"Black",1,19.48,"CON","MIN",0
"13035","C",21,3,1,20,2,"Black",1,40,"CON","MIN",0
"13036","F",16.2513542795233,0,3.25027085590466,2.16684723726977,3.25027085590466,"Black",1,36.92,"CON","MIN",0
"13037","F",9.18484500574053,0,2.29621125143513,0,2.29621125143513,"White",2,17.42,"CON","MIN",1
"13038","G",18.1714934696195,1.13571834185122,0,3.40715502555366,3.40715502555366,"Black",1,35.22,"CON","MIN",0
"13039","G",24.9084249084249,1.46520146520147,0,1.46520146520147,1.46520146520147,"Black",1,27.3,"CON","MIN",0
"13040","G",20.3735144312394,0,0,3.3955857385399,3.3955857385399,"Black",1,11.78,"MIN","CON",0
"13041","G",15.9914712153518,2.13219616204691,1.06609808102345,2.13219616204691,1.06609808102345,"Black",1,37.52,"MIN","CON",0
"13042","F",0,0,0,9.63855421686747,3.21285140562249,"White",2,12.45,"MIN","CON",1
"13043","C",5.81395348837209,0,0,15.9883720930233,4.36046511627907,"White",2,27.52,"MIN","CON",1
"13044","F",15.3982824992597,0,0,0,1.18448326917382,"Black",1,33.77,"MIN","CON",0
"13045","G",22.4403927068724,1.40252454417952,0,1.40252454417952,5.61009817671809,"Black",1,28.52,"MIN","CON",0
"13046","F",13.6208853575482,2.27014755959137,0,9.08059023836549,0,"White",2,17.62,"MIN","CON",1
"13047","F",16.0458452722063,2.29226361031519,0,13.7535816618911,2.29226361031519,"White",2,17.45,"MIN","CON",1
"13048","F-G",8.16326530612245,0,0,0,4.08163265306122,"Black",1,9.8,"MIN","CON",0
"13049","F",12.4675324675325,2.07792207792208,0,6.23376623376623,8.31168831168831,"Black",3,19.25,"IND","CHI",1
"13050","G",32.5497287522604,1.20554550934298,0,1.20554550934298,1.20554550934298,"Black",3,33.18,"IND","CHI",1
"13051","F",0,0,0,2.45851259987707,0,"Black",3,16.27,"IND","CHI",1
"13052","G",0,0,0,4.81927710843373,0,"Black",3,8.3,"IND","CHI",1
"13053","G",5.50774526678141,2.75387263339071,0,0,1.37693631669535,"Black",3,29.05,"IND","CHI",1
"13054","G",26.8456375838926,1.78970917225951,0,1.78970917225951,3.57941834451902,"Black",3,22.35,"IND","CHI",1
"13055","G",27.3504273504274,6.83760683760684,0,0,0,"Black",3,5.85,"IND","CHI",1
"13056","F",14.3176733780761,1.78970917225951,0,12.5279642058166,10.738255033557,"White",0,22.35,"IND","CHI",0
"13057","C",20.8333333333333,0,0,11.4583333333333,2.08333333333333,"Black",3,38.4,"IND","CHI",1
"13058","F",0,3.71402042711235,0,7.4280408542247,11.142061281337,"Black",3,10.77,"CHI","IND",1
